,Name,Astrocyte_Astrocyte_30,Astrocyte_Endothelial_30,Astrocyte_Glioma_30,Astrocyte_Negative_30,Astrocyte_TAMM_30,Endothelial_Astrocyte_30,Endothelial_Endothelial_30,Endothelial_Glioma_30,Endothelial_Negative_30,Endothelial_TAMM_30,Glioma_Astrocyte_30,Glioma_Endothelial_30,Glioma_Glioma_30,Glioma_Negative_30,Glioma_TAMM_30,Negative_Astrocyte_30,Negative_Endothelial_30,Negative_Glioma_30,Negative_Negative_30,Negative_TAMM_30,TAMM_Astrocyte_30,TAMM_Endothelial_30,TAMM_Glioma_30,TAMM_Negative_30,TAMM_TAMM_30,Astrocyte_Astrocyte_50,Astrocyte_Endothelial_50,Astrocyte_Glioma_50,Astrocyte_Negative_50,Astrocyte_TAMM_50,Endothelial_Astrocyte_50,Endothelial_Endothelial_50,Endothelial_Glioma_50,Endothelial_Negative_50,Endothelial_TAMM_50,Glioma_Astrocyte_50,Glioma_Endothelial_50,Glioma_Glioma_50,Glioma_Negative_50,Glioma_TAMM_50,Negative_Astrocyte_50,Negative_Endothelial_50,Negative_Glioma_50,Negative_Negative_50,Negative_TAMM_50,TAMM_Astrocyte_50,TAMM_Endothelial_50,TAMM_Glioma_50,TAMM_Negative_50,TAMM_TAMM_50,nCells,Astrocyte_abundance,Endothelial_abundance,Glioma_abundance,Negative_abundance,TAMM_abundance,Astrocyte_fraction,Endothelial_fraction,Glioma_fraction,Negative_fraction,TAMM_fraction,Astrocyte_Neuron_30,Endothelial_Neuron_30,Glioma_Neuron_30,Negative_Neuron_30,Neuron_Astrocyte_30,Neuron_Endothelial_30,Neuron_Glioma_30,Neuron_Negative_30,Neuron_Neuron_30,Neuron_TAMM_30,TAMM_Neuron_30,Astrocyte_Neuron_50,Endothelial_Neuron_50,Glioma_Neuron_50,Negative_Neuron_50,Neuron_Astrocyte_50,Neuron_Endothelial_50,Neuron_Glioma_50,Neuron_Negative_50,Neuron_Neuron_50,Neuron_TAMM_50,TAMM_Neuron_50,Neuron_abundance,Neuron_fraction
0,"LGG TMA 7_2_Core[1,1,E]_[13706,34858]_component_data.tif - resolution #1",inf,-1.3722706416462997,0.22081349285387503,0.2959456929733342,0.08359735732756599,-0.9695605042858298,inf,-0.8713301083426581,3.5699387258869506,4.1641260227375625,2.018382310874792,-1.0665372791685657,inf,-2.333051693750924,0.5188120214613928,1.045342648603167,3.785770524198484,-1.3115604738917168,inf,1.4740102069266678,-0.23294971116648014,3.6677961407012813,-0.9009781648687681,0.9894935090731324,inf,inf,0.5815195225728779,0.0331727656589896,-1.4082331267711197,1.5404689663725488,-0.023217319178893723,inf,-0.5288345535548766,1.8745237598368856,1.2143968647887358,0.8156008176112529,1.7115259609502531,inf,-3.132336871327836,0.5163637480167176,-0.44722821933839524,2.9437597274363134,-0.7540486100477407,inf,2.855333137065952,1.041285795848292,1.0948853380982766,-1.0577020345514598,2.1519840366535212,inf,3186,309,113,2614,124,26,0.09698681732580038,0.0354676710608914,0.8204645323289391,0.0389202762084118,0.008160703075957313,,,,,,,,,,,,,,,,,,,,,,,,
1,"LGG TMA 7_2_Core[1,1,F]_[15611,34978]_component_data.tif - resolution #1",inf,-0.9313536544431282,0.05351045360212134,1.068647210641912,1.8594128926971238,-0.3240133338219377,inf,-1.789757151950053,1.5262330709239185,3.261372170193929,0.8108420712409663,-1.9036327477466803,inf,1.1524043902104326,-1.8138666840891655,-0.20045771142247984,0.6438177078476369,-0.12828271012104359,inf,0.12352234069252961,0.9325747969033168,2.6397909513575777,-2.530404306549899,-0.09071917532340867,inf,inf,-0.4135127523833021,-2.125240961550858,3.5286879384408225,2.60592216429219,-0.7801090011606213,inf,-1.0341617997891235,2.424002120916544,1.8864238850236372,-0.8078846336041766,-0.2869119028286617,inf,1.9920712528781714,-0.5391299799750671,0.4015478072883681,1.415286444012223,-0.8267704848747026,inf,-0.14796804178793976,1.0082956144663986,1.3289322215901598,-1.8710277253123344,-0.2936759883127937,inf,1720,821,132,372,297,57,0.47732558139534886,0.07674418604651163,0.21627906976744185,0.17267441860465116,0.03313953488372093,-3.4663362403530003,-1.150284256725329,-0.9756479725539531,-0.054039714451891804,-1.199874671073171,-0.3572071149093894,0.5001278437457105,1.781948576352279,inf,-0.2599179424983022,-1.0327625275663657,-5.387097580884014,-2.18777318165136,-0.690374730507466,-1.629054735709054,-1.8487346312092126,-0.7009389697918196,1.6269984720985498,1.3095425457191519,inf,0.9176146524572112,-0.4536331970556308,41.0,0.023837209302325583
2,"LGG TMA 7_2_Core[1,1,G]_[17436,35017]_component_data.tif - resolution #1",inf,-0.3286364281432256,-0.3686413783932619,-1.5190420370345643,3.5709012718712616,0.7111565159992053,inf,0.062768873423123,-2.043129655019882,1.9879406766044017,-2.921764786753762,-2.621630610167056,inf,4.1262600646082195,0.008528623039207695,-3.5989191236817115,-3.694160377437997,2.969894184888463,inf,1.0399155564766522,1.4970441605677085,0.30461008695087893,-1.3764696888994445,0.5589244349619465,inf,inf,-0.9361190884313088,-0.5153795778995176,-0.7968973964053121,3.2314741299506786,-0.4088562482925132,inf,0.8860104559007644,-2.061383574290658,1.6885276760975632,-4.289826370082491,-1.6958904075356493,inf,5.008861293686134,0.0591826710098371,-3.7825518689067215,-3.793883031484211,3.681388678639563,inf,-0.35213676390973686,1.2138461458841299,0.3945248372046272,-0.6654441628901145,-0.3268896941499722,inf,1284,244,52,641,250,97,0.19003115264797507,0.040498442367601244,0.4992211838006231,0.19470404984423675,0.07554517133956386,,,,,,,,,,,,,,,,,,,,,,,,
3,"LGG TMA 7_2_Core[1,1,H]_[19341,35136]_component_data.tif - resolution #1",inf,-2.141957210534711,1.2910869789530037,-1.21751570316147,0.9631813811602861,-2.51030921082326,inf,0.8507468448468789,0.5827601172737246,-1.504661435432445,0.3391061983535593,1.7658679203080003,inf,-1.0881678011889435,0.9286301833184429,-1.551540629753885,1.7295790504456,0.3445427880116221,inf,-0.6980749591321191,0.666565658289171,-1.2586634428808408,1.0082601069555939,-1.050933989112353,inf,inf,-1.7108517132645065,1.7466622619202308,-1.528551887226347,0.07116390144559259,-2.6253038680324234,inf,0.005620042903841699,0.9103318878311324,0.31547598567398616,0.07855135770481673,2.1000023866398587,inf,-1.5377968529360326,2.0344655258185482,-2.4037123044195003,3.179322730338439,0.05890681464727964,inf,-0.1346797130480665,-0.7200300461347245,0.7918421155652143,1.1848140005428163,-1.308331485494238,inf,1335,76,42,654,493,70,0.05692883895131086,0.03146067415730337,0.4898876404494382,0.3692883895131086,0.052434456928838954,,,,,,,,,,,,,,,,,,,,,,,,
4,"LGG TMA 7_2_Core[1,10,A]_[6601,51012]_component_data.tif - resolution #1",inf,-2.382539133031835,-0.2756837600812412,0.7969934980774486,0.9374119839990372,-1.7462842496404543,inf,-1.1506581028188594,1.9856167498971946,2.119355313777559,0.8696277918084263,-4.741893898987314,inf,0.08040962943106658,2.384869627056927,1.3754051568398418,-0.3941713350656948,-0.2637210863714442,inf,0.06955406555434311,0.7178403130374704,0.7230597511807066,0.27044439443768836,-0.9597533625602997,inf,inf,-0.3319474052607348,0.26285938045545865,-0.5126503214424509,0.3448423508184517,-0.16307323165191218,inf,-1.083523617098096,1.3022606382433777,1.990028525125478,0.5722261332710117,-1.680408131687414,inf,0.09333600706233923,0.4037703224542364,-0.3741368409803574,0.931926375039924,-0.04641673200076117,inf,-0.07973593194842313,0.29339392459120256,1.7494121797926716,-0.1326602650979463,-0.3437321372229269,inf,2203,69,34,1566,471,63,0.031320926009986386,0.015433499773036768,0.710848842487517,0.21379936450295053,0.028597367226509306,,,,,,,,,,,,,,,,,,,,,,,,
5,"LGG TMA 7_2_Core[1,10,C]_[10372,50972]_component_data.tif - resolution #1",inf,-0.7826328163927261,-1.3713346001420013,2.3292723071941572,0.7543413636508999,-0.455578691990885,inf,0.24290051570963028,-1.8274560788482268,2.317208992670218,-1.367424546443561,-1.7749815043595645,inf,-0.43516601208150835,2.142716037293417,2.290278853407786,-2.7267398298523773,-0.6431865186936787,inf,1.6695101484127224,0.2799932134980542,1.0256882362154374,-0.4198514313141225,0.4037019212214894,inf,inf,0.12683629292978785,-0.7616883283088532,1.3676849221433072,0.07342980849367177,0.23587113817626676,inf,-0.06770047867941127,-0.4479683462695402,0.7502627325454999,-2.5543780857933114,-2.0227691059874875,inf,0.22296291502341548,1.937598420511052,0.3185594023347097,-1.4842750885173162,-0.09587451287388185,inf,0.7126014505957696,-0.8430877849980144,-0.19226101458683043,0.21970493413792144,-0.058701906359180885,inf,2120,50,30,1467,400,173,0.02358490566037736,0.014150943396226415,0.6919811320754717,0.18867924528301888,0.08160377358490566,,,,,,,,,,,,,,,,,,,,,,,,
6,"LGG TMA 7_2_Core[1,10,D]_[12197,50932]_component_data.tif - resolution #1",inf,-1.6756982638220561,0.6746536170892157,-0.0454671037379914,-1.8761543621685846,0.6682412636562587,inf,-2.618485224094244,1.8208495969608884,6.392414591489669,1.6094182610117875,-9.988551634419096,inf,3.5144142512989958,-4.935595407932237,-0.024847088282842284,-4.506665605332218,0.8881256123767138,inf,-0.15068106213631424,-1.0754097202073545,4.103497938658391,-2.1654153386839714,2.50563525902475,inf,inf,-2.119480071316868,0.8011304354649189,-0.2914250503763996,-1.2271417890146945,0.7175362205719928,inf,-2.05967160651889,0.9916199738501994,6.394732507360495,2.299030269350305,-11.475050066435244,inf,3.6933943540926624,-5.069109109639526,0.24980655597104723,-6.186997840605272,1.6681470210665656,inf,-2.784710982104619,0.07087091171543922,4.425357757964624,-1.0416093448671426,0.37513854902929467,inf,2943,120,54,1833,873,63,0.040774719673802244,0.01834862385321101,0.6228338430173292,0.2966360856269113,0.021406727828746176,,,,,,,,,,,,,,,,,,,,,,,,
7,"LGG TMA 7_2_Core[1,10,E]_[14102,50853]_component_data.tif - resolution #1",inf,1.9915498913032432,-1.032982820503786,0.6669191110307042,0.9341417460043063,2.3917849317788265,inf,-1.2814633410868341,0.7388163489896956,1.5550733881000016,0.886190415814674,-0.6458692506130942,inf,-0.4513157632517612,0.5496129731483688,1.6275816894293829,1.0110060815224784,-0.7676715547840439,inf,0.8003779486098233,1.5010147158641811,1.5562284536594992,-0.6989200818832091,0.315862628074036,inf,inf,1.7233846284911887,-1.4568728399393236,1.6266467169749281,0.9816999643037246,1.7866428995228791,inf,-1.7092021869187743,0.950157157577995,2.734914940268315,-0.8518156283405737,-1.2788731768149342,inf,-0.4232059519539937,1.638154768974471,1.9262089404695923,1.138312196132288,-0.5979433865530296,inf,0.14496078739621865,0.9088429923209985,2.502657471558953,-0.3019161067711656,-0.6842321542398241,inf,1601,27,41,1134,257,142,0.016864459712679577,0.02560899437851343,0.7083073079325422,0.16052467207995003,0.0886945658963148,,,,,,,,,,,,,,,,,,,,,,,,
8,"LGG TMA 7_2_Core[1,10,G]_[17992,50972]_component_data.tif - resolution #1",inf,-0.38171009754583485,-7.285661540014877,6.907723867871527,0.5543468159376588,1.8184034667064872,inf,-13.28489482431088,6.76711093348994,12.924561513189607,-0.21182100658660277,-13.488072382947443,inf,4.784183236975245,-1.8562445696700787,8.930302950041584,3.0562288542390834,-7.31423593208838,inf,3.627644173616337,1.0218453303310069,10.645925506843067,-6.660098953230228,3.025073150360805,inf,inf,2.1890690114277955,-6.767341108308635,5.662894819742716,0.6558148679985354,2.9031318277325475,inf,-16.104642248908753,8.6872793684472,13.594950815712323,-0.07460474198428298,-14.097835102090153,inf,4.080078001613827,0.0928089142965086,7.117261991346734,7.995221963257106,-7.950121484461853,inf,3.885340905311825,0.36451022717775156,12.639606542068801,-5.929871924783576,2.0993264321148932,inf,4606,450,139,1787,1927,303,0.09769865392965697,0.030178028658271818,0.38797221016066,0.41836734693877553,0.06578376031263569,,,,,,,,,,,,,,,,,,,,,,,,
9,"LGG TMA 7_2_Core[1,10,I]_[21881,50694]_component_data.tif - resolution #1",inf,-2.599080778412196,1.533202726524297,-1.0891399498834173,1.0670992624190223,0.18846523587152753,inf,-2.626572327859521,2.5973044824840636,0.5787767119702701,1.0955860386213168,-8.169267268091138,inf,2.933028130258054,0.42783095035783664,-1.8867523197935037,-3.6933470200480882,1.8754953618726864,inf,1.3344405956023018,0.5218083053589907,-2.272277255385686,-0.3152757069268311,1.0690460305421323,inf,inf,-4.149435716091888,2.558725953184078,-1.7655926698522508,1.4988450771964723,-0.6033055714683347,inf,-4.1227132819841135,3.8770985321338043,2.367687840344087,3.660127819143617,-10.559459483230354,inf,2.303143411551967,0.9980108045295499,-1.2743395249522318,-3.1997594908382045,1.350676310163651,inf,1.3686020349757515,1.2328626941483736,-1.360242421024638,-0.4555645961202423,0.4422896277004076,inf,1485,144,94,640,499,108,0.09696969696969697,0.0632996632996633,0.43097643097643096,0.336026936026936,0.07272727272727272,,,,,,,,,,,,,,,,,,,,,,,,
